index,cid,iupacname,label,file_names
4709,22525022,[4-[(2S)-2-amino-2-carboxyethyl]phenyl]oxidanium,[|4|-|[|(|2S|)|-|2|-|amino|-|2|-|carboxy|eth|yl|]|phen|yl|]|oxidanium,22525022.png
4903,33698521,3-(4-hydroxyphenyl)-3-methylbutanoic acid,3|-|(|4|-|hydroxy|phen|yl|)|-|3|-|meth|yl|but|an|oic acid,33698521.png
377,130,cyclopentanol,cyclo|pent|an|ol,130.png
6464,101111232,"(2S)-2-amino-3-(4-hydroxy-2,6-dimethylphenyl)-2-methylpropanoic acid","(|2|S)|-|2|-|amino|-|3|-|(|4|-|hydroxy|-|2|,|6|-|di|meth|yl|phen|yl|)|-|2|-|meth|yl|prop|an|oic acid",101111232.png
7897,143039125,2-[4-(2-sulfanylethyl)phenoxy]acetic acid,2|-|[|4|-|(|2|-|sulfan|yl|eth|yl|)|phen|oxy|]|acet|ic acid,143039125.png
5887,68956060,"(E)-2,3-bis(4-hydroxyphenyl)but-2-enedioic acid","(|E|)|-|2|,|3|-|bis|(|4|-|hydroxy|phen|yl|)|but|-|2|-|ene|di|oic acid",68956060.png
5012,49859591,"3-cyclohexa-1,3-dien-1-yl-2-oxopropanoate","3|-|cyclo|hex|a|-|1|,|3|-|di|en|-|1|-|yl|-|2|-|oxo|prop|an|oate",49859591.png
5801,68147298,3-(4-hydroxyphenyl)-3-methoxyprop-2-enoic acid,3|-|(|4|-|hydroxy|phen|yl|)|-|3|-|meth|oxy|prop|-|2|-|en|oic acid,68147298.png
4865,25203762,"3-(2,6-difluoro-4-hydroxyphenyl)-2-oxopropanoate","3|-|(|2|,|6|-|di|fluoro|-|4|-|hydroxy|phen|yl|)|-|2|-|oxo|prop|an|oate",25203762.png
2194,13296843,6-iodohept-1-ene,6|-|iodohept|-|1|-|ene,13296843.png
7597,141128614,"2,2-dichloro-2-thiophen-3-ylacetic acid","2|,|2|-|di|chloro|-|2|-|thiophen|-|3|-|yl|acet|ic acid",141128614.png
6523,117602286,3-(4-hydroxy-1-bicyclo[2.2.2]octanyl)propanoic acid,3|-|(|4|-|hydroxy|-|1|-|bicyclo|[|2.2|.2|]|oct|an|yl|)|prop|an|oic acid,117602286.png
2846,69402,"hexa-1,5-diyne","hex|a|-|1|,|5|-|di|yne",69402.png
4763,23087035,5-(4-hydroxyphenyl)-2-methylidenepentanoic acid,5|-|(|4|-|hydroxy|phen|yl|)|-|2|-|meth|yl|idene|pent|an|oic acid,23087035.png
3158,302912,2-(5-bromopyridin-2-yl)oxyacetic acid,2|-|(|5|-|bromo|pyridin|-|2|-|yl|)|oxy|acet|ic acid,302912.png
6690,118728149,(E)-3-(6-amino-2-ethoxypyridin-3-yl)prop-2-enoic acid,(|E|)|-|3|-|(|6|-|amino|-|2|-|eth|oxy|pyridin|-|3|-|yl|)|prop|-|2|-|en|oic acid,118728149.png
2795,136647,dipropyldiazene,diprop|yl|di|azen|e,136647.png
5097,53732292,"2-(2,4-diethylphenoxy)-2-oxoacetic acid","2|-|(|2|,|4|-|di|eth|yl|phen|oxy|)|-|2|-|oxo|acet|ic acid",53732292.png
42,247,"2,4-dimethylhexane","2|,|4|-|di|meth|yl|hex|ane",247.png
2507,5367401,(Z)-hex-3-en-1-yne,(|Z|)|-|hex|-|3|-|en|-|1|-|yne,5367401.png
1995,20664954,"2,5-dimethylhex-1-ene","2|,|5|-|di|meth|yl|hex|-|1|-|ene",20664954.png
4328,19738602,2-oxo-2-phenylmethoxyacetate,2|-|oxo|-|2|-|phen|yl|meth|oxy|acet|ate,19738602.png
83,50,cyclooctane,cyclo|oct|ane,50.png
3342,2345085,2-(2-bromophenyl)sulfanylacetic acid,2|-|(|2|-|bromo|phen|yl|)|sulfan|yl|acet|ic acid,2345085.png
2240,12715997,3-iodopropanoyl iodide,3|-|iodo|prop|an|o|yl| |iodide,12715997.png
2186,13382657,6-methyl-3-methylidenehept-1-ene,6|-|meth|yl|-|3|-|meth|yl|idene|hept|-|1|-|ene,13382657.png
3673,10352241,3-(3-methylphenyl)-2-oxopropanoic acid,3|-|(|3|-|meth|yl|phen|yl|)|-|2|-|oxo|prop|an|oic acid,10352241.png
3944,13525891,2-chloro-2-phenylsulfanylacetic acid,2|-|chloro|-|2|-|phen|yl|sulfan|yl|acet|ic acid,13525891.png
1526,90718770,"1-deuteriohexa-1,5-diene","1|-|deuterio|hex|a|-|1|,|5|-|di|ene",90718770.png
5173,54085585,"3,3-dichloro-3-(2-chlorophenyl)propanoic acid","3|,|3|-|di|chloro|-|3|-|(|2|-|chloro|phen|yl|)|prop|an|oic acid",54085585.png
7545,141029836,1-phenyl-5-sulfanyl-2H-tetrazole-5-carboxylic acid,1|-|phen|yl|-|5|-|sulfan|yl|-|2H|-|tetraz|ole|-|5|-|carboxylic acid,141029836.png
7882,142854145,3-(4-chlorosulfonyl-3-methylphenyl)propanoic acid,3|-|(|4|-|chloro|sulfon|yl|-|3|-|meth|yl|phen|yl|)|prop|an|oic acid,142854145.png
5874,68831829,2-[(2-fluoro-5-hydroxyphenyl)methylsulfanyl]acetic acid,2|-|[|(|2|-|fluoro|-|5|-|hydroxy|phen|yl|)|meth|yl|sulfan|yl|]|acet|ic acid,68831829.png
4071,15272404,3-(4-chlorophenyl)-2-hydroxypropanoic acid,3|-|(|4|-|chloro|phen|yl|)|-|2|-|hydroxy|prop|an|oic acid,15272404.png
6271,84791100,4-chloro-6-fluoroquinazoline-2-carboxylic acid,4|-|chloro|-|6|-|fluoro|quinaz|oline|-|2|-|carboxylic acid,84791100.png
8113,148244343,2-(4-hydroxyphenyl)hexanoate,2|-|(|4|-|hydroxy|phen|yl|)|hex|an|oate,148244343.png
2590,554181,1-prop-1-enylsulfanylpropane,1|-|prop|-|1|-|en|yl|sulfan|yl|prop|ane,554181.png
7949,143454048,"4-cyclohepta-1,3,5-trien-1-ylbutanoic acid","4|-|cyclo|hept|a|-|1|,|3|,|5|-|tri|en|-|1|-|yl|but|an|oic acid",143454048.png
3793,12081640,3-[4-(dimethylamino)phenyl]-2-oxopropanoic acid,3|-|[|4|-|(|di|meth|yl|amino|)|phen|yl|]|-|2|-|oxo|prop|an|oic acid,12081640.png
6825,123324391,anilinosulfanylformic acid,anilinosulfan|yl|formi|c acid,123324391.png
4045,15023983,3-methyl-3-(4-methylphenyl)-2-oxobutanoic acid,3|-|meth|yl|-|3|-|(|4|-|meth|yl|phen|yl|)|-|2|-|oxo|but|an|oic acid,15023983.png
4672,22239049,2-bromo-3-(4-hydroxyphenyl)propanoic acid,2|-|bromo|-|3|-|(|4|-|hydroxy|phen|yl|)|prop|an|oic acid,22239049.png
3155,302507,"2-(2,4-dimethylphenyl)-2-hydroxyacetic acid","2|-|(|2|,|4|-|di|meth|yl|phen|yl|)|-|2|-|hydroxy|acet|ic acid",302507.png
4319,19620617,3-(3-aminopyrazol-1-yl)propanoic acid,3|-|(|3|-|amino|pyraz|ol|-|1|-|yl|)|prop|an|oic acid,19620617.png
7885,142898170,2-[4-(aminomethyl)-N-fluoroanilino]acetic acid,2|-|[|4|-|(|amino|meth|yl|)|-|N|-|fluoro|anilino|]|acet|ic acid,142898170.png
3169,347970,"2-(2,4-dimethylphenyl)sulfanylacetic acid","2|-|(|2|,|4|-|di|meth|yl|phen|yl|)|sulfan|yl|acet|ic acid",347970.png
3986,14044556,2-[chloro(phenyl)methyl]-3-methylbutanoic acid,2|-|[|chloro|(|phen|yl|)|meth|yl|]|-|3|-|meth|yl|but|an|oic acid,14044556.png
5190,54140853,3-(6-methylpyridin-3-yl)prop-2-enoic acid,3|-|(|6|-|meth|yl|pyridin|-|3|-|yl|)|prop|-|2|-|en|oic acid,54140853.png
807,89,(2-fluorophenyl)methanamine,(|2|-|fluoro|phen|yl|)|meth|an|amine,89.png
3451,4271586,"2-(4-chloro-2,3,5,6-tetrafluorophenoxy)acetic acid","2|-|(|4|-|chloro|-|2|,|3|,|5|,|6|-|tetra|fluoro|phen|oxy|)|acet|ic acid",4271586.png
1281,123665971,"penta-1,4-dien-3-yloxysilane","pent|a|-|1|,|4|-|di|en|-|3|-|yl|oxy|silane",123665971.png
7832,142637640,"2-(1,4-dichlorocyclohexa-2,4-dien-1-yl)acetic acid","2|-|(|1|,|4|-|di|chloro|cyclo|hex|a|-|2|,|4|-|di|en|-|1|-|yl|)|acet|ic acid",142637640.png
3458,4420060,4-chloro-N-methyl-N-nitrobenzamide,4|-|chloro|-|N|-|meth|yl|-|N|-|nitro|benz|amide,4420060.png
3057,102526,2-(4-hydroxyphenyl)propanoic acid,2|-|(|4|-|hydroxy|phen|yl|)|prop|an|oic acid,102526.png
5364,57047182,2-(4-chloro-2-methylphenoxy)-2-sulfanylacetic acid,2|-|(|4|-|chloro|-|2|-|meth|yl|phen|oxy|)|-|2|-|sulfan|yl|acet|ic acid,57047182.png
1722,56620869,"(4Z)-hepta-2,4-diene","(|4|Z)|-|hept|a|-|2|,|4|-|di|ene",56620869.png
4139,16782102,"3-(2,4-dimethylphenyl)-2-oxopropanoic acid","3|-|(|2|,|4|-|di|meth|yl|phen|yl|)|-|2|-|oxo|prop|an|oic acid",16782102.png
2969,7205,2-(4-chloro-2-methylphenyl)sulfanylacetic acid,2|-|(|4|-|chloro|-|2|-|meth|yl|phen|yl|)|sulfan|yl|acet|ic acid,7205.png
7301,139673613,2-hydroperoxy-2-(4-hydroxyphenyl)acetic acid,2|-|hydro|peroxy|-|2|-|(|4|-|hydroxy|phen|yl|)|acet|ic acid,139673613.png
2049,19025928,3-tert-butyl-3-propyldioxirane,3|-|tert|-|but|yl|-|3|-|prop|yl|di|oxirane,19025928.png
7607,141143015,"(Z)-2-hydroxy-3-(4-hydroxy-3,5-dimethoxyphenyl)prop-2-enoic acid","(|Z|)|-|2|-|hydroxy|-|3|-|(|4|-|hydroxy|-|3|,|5|-|di|meth|oxy|phen|yl|)|prop|-|2|-|en|oic acid",141143015.png
4952,43651819,"2-(4-chlorophenoxy)-2,2-difluoroacetic acid","2|-|(|4|-|chloro|phen|oxy|)|-|2|,|2|-|di|fluoro|acet|ic acid",43651819.png
884,42,"N,N-diethylprop-2-yn-1-amine","N|,|N|-|di|eth|yl|prop|-|2|-|yn|-|1|-|amine",42.png
698,61,"tert-butyl 4,4-dimethylhexanoate","tert|-|but|yl| |4|,|4|-|di|meth|yl|hex|an|oate",61.png
1301,123567010,"3-chloro-6-methylhepta-1,3-diene","3|-|chloro|-|6|-|meth|yl|hept|a|-|1|,|3|-|di|ene",123567010.png
16,51,3-ethyl-2-methylhexane,3|-|eth|yl|-|2|-|meth|yl|hex|ane,51.png
2887,18848,3-methylhex-1-ene,3|-|meth|yl|hex|-|1|-|ene,18848.png
3609,6990376,(3S)-4-oxo-3-phenylpentanoic acid,(|3|S)|-|4|-|oxo|-|3|-|phen|yl|pent|an|oic acid,6990376.png
1048,141862230,"(3E)-4-fluorohepta-1,3-diene","(|3|E|)|-|4|-|fluoro|hept|a|-|1|,|3|-|di|ene",141862230.png
3273,787919,(E)-3-(5-ethylthiophen-2-yl)prop-2-enoic acid,(|E|)|-|3|-|(|5|-|eth|ylthi|ophen|-|2|-|yl|)|prop|-|2|-|en|oic acid,787919.png
594,82,2-hydroxybenzoic acid,2|-|hydroxy|benzo|ic acid,82.png
7534,141013244,"2,2-dichlorooxy-2-phenylacetic acid","2|,|2|-|di|chloro|oxy|-|2|-|phen|yl|acet|ic acid",141013244.png
991,143843391,2-ethenylsulfanylbut-1-en-3-yne,2|-|eth|en|yl|sulfan|yl|but|-|1|-|en|-|3|-|yne,143843391.png
401,165,3-methylbut-2-en-1-ol,3|-|meth|yl|but|-|2|-|en|-|1|-|ol,165.png
1897,22810196,"(4S)-3,4-dimethylhexane","(|4|S)|-|3|,|4|-|di|meth|yl|hex|ane",22810196.png
6519,117601960,(E)-2-(iminoazaniumylideneamino)-3-(5-methylthiophen-2-yl)prop-2-enoate,(|E|)|-|2|-|(|i|mino|az|aniumyli|den|e|amino|)|-|3|-|(|5|-|meth|ylthi|ophen|-|2|-|yl|)|prop|-|2|-|en|oate,117601960.png
3026,79405,"2-(3,5-dimethylphenoxy)acetic acid","2|-|(|3|,|5|-|di|meth|yl|phen|oxy|)|acet|ic acid",79405.png
2709,517840,"1,2-dibromo-2-methylbutane","1|,|2|-|di|bromo|-|2|-|meth|yl|but|ane",517840.png
5519,59293885,"2-[(1S)-5-hydroxy-2,3-dihydro-1H-inden-1-yl]acetic acid","2|-|[|(|1S)|-|5|-|hydroxy|-|2|,|3|-|di|hydro|-|1H|-|inden|-|1|-|yl|]|acet|ic acid",59293885.png
3654,9920545,(2S)-2-hydroxy-3-(4-hydroxyphenyl)propanoic acid,(|2|S)|-|2|-|hydroxy|-|3|-|(|4|-|hydroxy|phen|yl|)|prop|an|oic acid,9920545.png
1936,21843992,3-pentyldioxirane,3|-|pent|yl|di|oxirane,21843992.png
5752,67693451,3-chloro-3-(4-chlorophenyl)propanoic acid,3|-|chloro|-|3|-|(|4|-|chloro|phen|yl|)|prop|an|oic acid,67693451.png
7218,138653660,"2-chloro-3-(2,3,4,5,6-pentafluorophenyl)cyclopropane-1-carboxylic acid","2|-|chloro|-|3|-|(|2|,|3|,|4|,|5|,|6|-|penta|fluoro|phen|yl|)|cyclo|prop|ane|-|1|-|carboxylic acid",138653660.png
5279,54468955,3-(4-chlorophenyl)-2-methylsulfanylprop-2-enoic acid,3|-|(|4|-|chloro|phen|yl|)|-|2|-|meth|yl|sulfan|yl|prop|-|2|-|en|oic acid,54468955.png
6370,91261440,"2-(2,4-dichlorophenoxy)-2-hydroxyacetic acid","2|-|(|2|,|4|-|di|chloro|phen|oxy|)|-|2|-|hydroxy|acet|ic acid",91261440.png
7647,141233553,2-hydroxy-2-(4-hydroxyphenyl)ethaneperoxoic acid,2|-|hydroxy|-|2|-|(|4|-|hydroxy|phen|yl|)|eth|ane|perox|oic acid,141233553.png
5218,54238787,3-(4-bromo-3-fluorophenyl)propanoic acid,3|-|(|4|-|bromo|-|3|-|fluoro|phen|yl|)|prop|an|oic acid,54238787.png
7916,143135220,"2-[4,4-bis(sulfanyloxy)cyclohexylidene]acetic acid","2|-|[|4|,|4|-|bis|(|sulfan|yl|oxy|)|cyclo|hex|yl|idene|]|acet|ic acid",143135220.png
406,196,but-3-en-2-ol,but|-|3|-|en|-|2|-|ol,196.png
2728,204804,bromo(bromomethylsulfanyl)methane,b|romo|(|bromo|meth|yl|sulfan|yl|)|meth|ane,204804.png
7514,140968430,3-fluoro-2-hydroxy-3-thiophen-2-ylbutanoic acid,3|-|fluoro|-|2|-|hydroxy|-|3|-|thiophen|-|2|-|yl|but|an|oic acid,140968430.png
6254,84669258,3-[3-(difluoromethyl)phenyl]propanoic acid,3|-|[|3|-|(|di|fluoro|meth|yl|)|phen|yl|]|prop|an|oic acid,84669258.png
4307,19379351,"3-(3,5-dimethylphenyl)-2-hydroxypropanoic acid","3|-|(|3|,|5|-|di|meth|yl|phen|yl|)|-|2|-|hydroxy|prop|an|oic acid",19379351.png
5875,68850515,"2-[(1R)-5-hydroxy-2,3-dihydro-1H-inden-1-yl]acetic acid","2|-|[|(|1R)|-|5|-|hydroxy|-|2|,|3|-|di|hydro|-|1H|-|inden|-|1|-|yl|]|acet|ic acid",68850515.png
7401,140190298,(1-methylpiperidin-4-yl)methyl hydrogen carbonate,(|1|-|meth|yl|piperidin|-|4|-|yl|)|meth|yl| |hydrogen| |carbonate,140190298.png
1898,22810193,"(4S)-2,4-dimethylhexane","(|4|S)|-|2|,|4|-|di|meth|yl|hex|ane",22810193.png
5965,69685307,"(2R)-2-amino-3-(4-hydroxy-1-methylcyclohexa-2,4-dien-1-yl)propanoic acid","(|2|R|)|-|2|-|amino|-|3|-|(|4|-|hydroxy|-|1|-|meth|yl|cyclo|hex|a|-|2|,|4|-|di|en|-|1|-|yl|)|prop|an|oic acid",69685307.png
4931,41097957,(2R)-2-methyl-3-(4-methylphenyl)propanoate,(|2|R|)|-|2|-|meth|yl|-|3|-|(|4|-|meth|yl|phen|yl|)|prop|an|oate,41097957.png
2358,11769736,(Z)-6-iodohex-2-ene,(|Z|)|-|6|-|iodo|hex|-|2|-|ene,11769736.png
3304,1529858,(E)-3-(1-methylpyrazol-4-yl)prop-2-enoic acid,(|E|)|-|3|-|(|1|-|meth|yl|pyraz|ol|-|4|-|yl|)|prop|-|2|-|en|oic acid,1529858.png
805,223,(3-methylphenyl)methanamine,(|3|-|meth|yl|phen|yl|)|meth|an|amine,223.png
1529,90476935,"2,2-dideuteriopentane","2|,|2|-|di|deuterio|pent|ane",90476935.png
272,168,"deca-1,4-diyne","dec|a|-|1|,|4|-|di|yne",168.png
4186,17907184,3-(2-fluoro-5-iodophenyl)-3-oxopropanoic acid,3|-|(|2|-|fluoro|-|5|-|iodo|phen|yl|)|-|3|-|oxo|prop|an|oic acid,17907184.png
4413,20197421,2-[2-(4-hydroxyphenyl)ethyl]-3-oxobutanoic acid,2|-|[|2|-|(|4|-|hydroxy|phen|yl|)|eth|yl|]|-|3|-|oxo|but|an|oic acid,20197421.png
8158,152143531,7-(4-hydroxyphenyl)heptan-3-one,7|-|(|4|-|hydroxy|phen|yl|)|hept|an|-|3|-|one,152143531.png
3821,12222392,2-(4-chlorobenzoyl)sulfanylacetic acid,2|-|(|4|-|chloro|benz|oyl)|sulfan|yl|acet|ic acid,12222392.png
2284,12550103,(E)-4-chlorohex-2-ene,(|E|)|-|4|-|chloro|hex|-|2|-|ene,12550103.png
4008,14415221,"3-(2-sulfanylidene-3H-1,3-thiazol-4-yl)propanoic acid","3|-|(|2|-|sulfan|yl|idene|-|3H|-|1|,|3|-|th|iazol|-|4|-|yl|)|prop|an|oic acid",14415221.png
1133,140227854,"1-bromo-2-chloro-1,1-difluoropent-2-ene","1|-|bromo|-|2|-|chloro|-|1|,|1|-|di|fluoro|pent|-|2|-|ene",140227854.png
5833,68508344,(2R)-3-(6-amino-5-methylpyridin-3-yl)-2-hydroxypropanoic acid,(|2|R|)|-|3|-|(|6|-|amino|-|5|-|meth|yl|pyridin|-|3|-|yl|)|-|2|-|hydroxy|prop|an|oic acid,68508344.png
5567,61389529,2-[4-amino-2-(trifluoromethyl)phenoxy]acetic acid,2|-|[|4|-|amino|-|2|-|(|tri|fluoro|meth|yl|)|phen|oxy|]|acet|ic acid,61389529.png
4586,21512624,[chloro(phenyl)methyl] hydrogen carbonate,[|chloro|(|phen|yl|)|meth|yl|]| |hydrogen| |carbonate,21512624.png
4428,20264585,17-(4-hydroxyphenyl)heptadecanoic acid,1|7|-|(|4|-|hydroxy|phen|yl|)|hept|ade|c|an|oic acid,20264585.png
5404,57248150,[amino-(4-hydroxyphenoxy)phosphanyl]formic acid,[|amino|-|(|4|-|hydroxy|phen|oxy|)|pho|s|phan|yl|]|formi|c acid,57248150.png
6004,70140766,(Z)-3-hydroxy-3-(4-hydroxyphenyl)prop-2-enoic acid,(|Z|)|-|3|-|hydroxy|-|3|-|(|4|-|hydroxy|phen|yl|)|prop|-|2|-|en|oic acid,70140766.png
2371,11378470,(2R)-2-methylhexanal,(|2|R|)|-|2|-|meth|yl|hex|an|al,11378470.png
4536,21190542,"(E)-3-(3,5-dimethylphenyl)prop-2-enoic acid","(|E|)|-|3|-|(|3|,|5|-|di|meth|yl|phen|yl|)|prop|-|2|-|en|oic acid",21190542.png
7217,138629535,3-cyano-3-(4-hydroxy-3-iodophenyl)prop-2-enoic acid,3|-|cyano|-|3|-|(|4|-|hydroxy|-|3|-|iodo|phen|yl|)|prop|-|2|-|en|oic acid,138629535.png
4226,18442831,"5,6-dimethyl-4,7-dihydro-[1,3]thiazolo[4,5-d]pyridazine-2-carboxylic acid","5|,|6|-|di|meth|yl|-|4|,|7|-|di|hydro|-|[|1|,|3|]|thiazolo[4|,|5|-|d]|pyridazine|-|2|-|carboxylic acid",18442831.png
111,246,3-chloro-2-methyloct-1-ene,3|-|chloro|-|2|-|meth|yl|oct|-|1|-|ene,246.png
2528,5362933,(E)-1-iodohex-1-ene,(|E|)|-|1|-|iodo|hex|-|1|-|ene,5362933.png
3283,852992,(3R)-3-phenylbutanoic acid,(|3|R)|-|3|-|phen|yl|but|an|oic acid,852992.png
5707,67301556,"3-(4-chloro-3,5-dimethylphenyl)-2-oxopropanoic acid","3|-|(|4|-|chloro|-|3|,|5|-|di|meth|yl|phen|yl|)|-|2|-|oxo|prop|an|oic acid",67301556.png
3868,12705098,"2-bromo-2-(2,4-dimethylphenyl)acetic acid","2|-|bromo|-|2|-|(|2|,|4|-|di|meth|yl|phen|yl|)|acet|ic acid",12705098.png
4927,40429910,(2R)-2-(aminomethyl)-3-(4-hydroxyphenyl)propanoic acid,(|2|R|)|-|2|-|(|amino|meth|yl|)|-|3|-|(|4|-|hydroxy|phen|yl|)|prop|an|oic acid,40429910.png
6338,90709187,3-(2-bicyclo[2.2.1]heptanyl)-2-fluoroprop-2-enoic acid,3|-|(|2|-|bicyclo|[|2.2|.1|]|hept|an|yl|)|-|2|-|fluoro|prop|-|2|-|en|oic acid,90709187.png
4003,14342233,(E)-3-pyridazin-4-ylprop-2-enoic acid,(|E|)|-|3|-|pyridazin|-|4|-|yl|prop|-|2|-|en|oic acid,14342233.png
2231,12769987,"2,3-dibromo-3-fluoroprop-1-ene","2|,|3|-|di|bromo|-|3|-|fluoro|prop|-|1|-|ene",12769987.png
2844,70612,2-methylidenehexanal,2|-|meth|yl|idene|hex|an|al,70612.png
1228,134857503,hydroxy(pentan-3-ylidene)oxidanium,hydrox|y|(|pent|an|-|3|-|yl|idene|)|oxidanium,134857503.png
4610,21689802,2-(4-hydroxyphenyl)ethaneperoxoic acid,2|-|(|4|-|hydroxy|phen|yl|)|eth|ane|perox|oic acid,21689802.png
721,45,hexadecanamide,hexadec|an|amide,45.png
733,30,2-aminobenzamide,2|-|amino|benz|amide,30.png
6725,121339880,"3-[(1R,2R,3R)-2,3-dimethylcyclopentyl]propanoic acid","3|-|[|(|1R|,|2R|,|3R|)|-|2|,|3|-|di|meth|yl|cyclo|pent|yl|]|prop|an|oic acid",121339880.png
7104,135306539,2-benzyl-3-chloro-3-oxopropanoic acid,2|-|benz|yl|-|3|-|chloro|-|3|-|oxo|prop|an|oic acid,135306539.png
6944,130926451,"3,6-difluoro-1-benzothiophene-2-carboxylic acid","3|,|6|-|di|fluoro|-|1|-|benzo|thio|phene|-|2|-|carboxylic acid",130926451.png
3205,517784,"3-(2,6-difluorophenyl)prop-2-enoic acid","3|-|(|2|,|6|-|di|fluoro|phen|yl|)|prop|-|2|-|en|oic acid",517784.png
3918,13165663,2-(3-bromophenyl)sulfanylacetic acid,2|-|(|3|-|bromo|phen|yl|)|sulfan|yl|acet|ic acid,13165663.png
2211,13070288,3-methylidenehex-1-en-5-yne,3|-|meth|yl|idene|hex|-|1|-|en|-|5|-|yne,13070288.png
2810,103004,3-methyl-4-methylidenehexane,3|-|meth|yl|-|4|-|meth|yl|idene|hex|ane,103004.png
7559,141073031,5-amino-1H-indene-2-carboxylic acid,5|-|amino|-|1H|-|inden|e|-|2|-|carboxylic acid,141073031.png
4240,18543660,"2-(4-amino-2,6-dichlorophenoxy)acetic acid","2|-|(|4|-|amino|-|2|,|6|-|di|chloro|phen|oxy|)|acet|ic acid",18543660.png
3446,4123047,2-phenylsulfanylacetate,2|-|phen|yl|sulfan|yl|acet|ate,4123047.png
6226,83880316,"2-amino-4,5,6,7-tetrahydro-1,3-benzothiazole-7-carboxylic acid","2|-|amino|-|4|,|5|,|6|,|7|-|tetrahydro|-|1|,|3|-|benzothiazole|-|7|-|carboxylic acid",83880316.png
5816,68345967,"(2R)-2-cyclohexa-2,4-dien-1-ylcyclopropane-1-carboxylic acid","(|2|R|)|-|2|-|cyclo|hex|a|-|2|,|4|-|di|en|-|1|-|yl|cyclo|prop|ane|-|1|-|carboxylic acid",68345967.png
7157,137061853,(2S)-2-amino-3-[3-(aminodiazenyl)-4-hydroxyphenyl]propanoic acid,(|2|S)|-|2|-|amino|-|3|-|[|3|-|(|amino|di|azen|yl|)|-|4|-|hydroxy|phen|yl|]|prop|an|oic acid,137061853.png
7227,138684181,2-(4-chlorophenoxy)-3-fluoropropanoic acid,2|-|(|4|-|chloro|phen|oxy|)|-|3|-|fluoro|prop|an|oic acid,138684181.png
4277,18931590,"2-(2,5-dichlorophenyl)-2-methoxyacetic acid","2|-|(|2|,|5|-|di|chloro|phen|yl|)|-|2|-|meth|oxy|acet|ic acid",18931590.png
6653,118556734,3-(2-bicyclo[2.2.1]hept-3-enyl)propanoic acid,3|-|(|2|-|bicyclo|[|2.2|.1|]|hept|-|3|-|en|yl|)|prop|an|oic acid,118556734.png
1931,21940851,ethenylsulfanyloxysulfanylethene,eth|en|yl|sulfan|yl|oxy|sulfan|yl|eth|en|e,21940851.png
7924,143210464,"3-(1,4-dimethylcyclohexa-2,4-dien-1-yl)propanoic acid","3|-|(|1|,|4|-|di|meth|yl|cyclo|hex|a|-|2|,|4|-|di|en|-|1|-|yl|)|prop|an|oic acid",143210464.png
4241,18544265,2-amino-3-(3-chloro-4-hydroxyphenyl)-2-methylpropanoic acid,2|-|amino|-|3|-|(|3|-|chloro|-|4|-|hydroxy|phen|yl|)|-|2|-|meth|yl|prop|an|oic acid,18544265.png
5522,59333123,7-phosphanyl-7-azaspiro[3.5]nonane-2-carboxylic acid,7|-|pho|s|phan|yl|-|7|-|az|aspiro[3.5|]|non|ane|-|2|-|carboxylic acid,59333123.png
7073,135063388,(E)-3-cyclohexyl-2-(methoxymethyl)prop-2-enoic acid,(|E|)|-|3|-|cyclo|hex|yl|-|2|-|(|meth|oxy|meth|yl|)|prop|-|2|-|en|oic acid,135063388.png
4344,19827234,(E)-3-(1-bicyclo[2.2.1]hept-2-enyl)prop-2-enoic acid,(|E|)|-|3|-|(|1|-|bicyclo|[|2.2|.1|]|hept|-|2|-|en|yl|)|prop|-|2|-|en|oic acid,19827234.png
7763,141937630,3-(4-chlorophenyl)-2-iodopropanoic acid,3|-|(|4|-|chloro|phen|yl|)|-|2|-|iodo|prop|an|oic acid,141937630.png
7138,136401142,(2Z)-2-(benzenesulfonyl)-2-diazoacetic acid,(|2|Z)|-|2|-|(|benze|ne|sulfon|yl|)|-|2|-|di|azoacet|ic acid,136401142.png
110,69,dec-1-ene,dec|-|1|-|ene,69.png
4655,21955839,"3-(2,4-dichlorophenyl)-2,2-dimethylpropanoic acid","3|-|(|2|,|4|-|di|chloro|phen|yl|)|-|2|,|2|-|di|meth|yl|prop|an|oic acid",21955839.png
981,144304411,N-iodopentan-3-amine,N|-|iodo|pent|an|-|3|-|amine,144304411.png
6650,118541067,2-ethyl-3-(3-methylphenyl)oxirane-2-carboxylic acid,2|-|eth|yl|-|3|-|(|3|-|meth|yl|phen|yl|)|oxirane|-|2|-|carboxylic acid,118541067.png
338,10,"4,5-dimethylhexan-3-ol","4|,|5|-|di|meth|yl|hex|an|-|3|-|ol",10.png
6878,123644865,"(E)-3-(6-amino-2,5-dihydropyridin-3-yl)prop-2-enoic acid","(|E|)|-|3|-|(|6|-|amino|-|2|,|5|-|di|hydro|pyridin|-|3|-|yl|)|prop|-|2|-|en|oic acid",123644865.png
7455,140420435,"3-(3,4-dichlorocyclohexyl)propanoic acid","3|-|(|3|,|4|-|di|chloro|cyclo|hex|yl|)|prop|an|oic acid",140420435.png
4645,21914987,3-(4-methylsulfanylphenyl)-2-oxopropanoic acid,3|-|(|4|-|meth|yl|sulfan|yl|phen|yl|)|-|2|-|oxo|prop|an|oic acid,21914987.png
1475,91497938,"(4Z)-6-methylhepta-1,4-diene","(|4|Z)|-|6|-|meth|yl|hept|a|-|1|,|4|-|di|ene",91497938.png
