,cid,iupacname,label
7206,138511761,3-[4-(disulfanyl)phenyl]-2-oxopropanoic acid,3|-|[|4|-|(|di|sulfan|yl|)|phen|yl|]|-|2|-|oxo|prop|an|oic acid
7207,138524950,"3-cyclohexa-1,5-dien-1-yl-2-hydroxypropanoic acid","3|-|cyclo|hex|a|-|1|,|5|-|di|en|-|1|-|yl|-|2|-|hydroxy|prop|an|oic acid"
7208,138583919,3-[4-(methylaminomethyl)phenyl]propanoic acid,3|-|[|4|-|(|meth|yl|amino|meth|yl|)|phen|yl|]|prop|an|oic acid
7209,138583979,3-[4-(aminomethyl)phenyl]-2-fluoropropanoic acid,3|-|[|4|-|(|amino|meth|yl|)|phen|yl|]|-|2|-|fluoro|prop|an|oic acid
7210,138600850,"(E)-3-[(5S)-4-hydroxy-5-methoxycyclohexa-1,3-dien-1-yl]-2-methylprop-2-enoic acid","(|E|)|-|3|-|[|(|5S|)|-|4|-|hydroxy|-|5|-|meth|oxy|cyclo|hex|a|-|1|,|3|-|di|en|-|1|-|yl|]|-|2|-|meth|yl|prop|-|2|-|en|oic acid"
7211,138608983,(E)-3-(3-formyl-1-bicyclo[1.1.1]pentanyl)prop-2-enoic acid,(|E|)|-|3|-|(|3|-|formyl|-|1|-|bicyclo|[|1.1|.1|]|pent|an|yl|)|prop|-|2|-|en|oic acid
7212,138609020,(E)-3-[3-(hydroxymethyl)-1-bicyclo[1.1.1]pentanyl]prop-2-enoic acid,(|E|)|-|3|-|[|3|-|(|hydroxy|meth|yl|)|-|1|-|bicyclo|[|1.1|.1|]|pent|an|yl|]|prop|-|2|-|en|oic acid
7213,138618640,"(1R,3R)-2,2-dichloro-3-(3-fluorophenyl)cyclopropane-1-carboxylic acid","(|1|R|,|3R)|-|2|,|2|-|di|chloro|-|3|-|(|3|-|fluoro|phen|yl|)|cyclo|prop|ane|-|1|-|carboxylic acid"
7214,138627340,"2-(7-fluorocyclohepta-1,3-dien-5-yn-1-yl)propanoic acid","2|-|(|7|-|fluoro|cyclo|hept|a|-|1|,|3|-|di|en|-|5|-|yn|-|1|-|yl|)|prop|an|oic acid"
7215,138629533,(E)-2-cyano-3-(4-hydroxy-3-iodophenyl)prop-2-enoic acid,(|E|)|-|2|-|cyano|-|3|-|(|4|-|hydroxy|-|3|-|iodo|phen|yl|)|prop|-|2|-|en|oic acid
7216,138629534,2-cyano-3-(4-hydroxy-3-iodophenyl)prop-2-enoic acid,2|-|cyano|-|3|-|(|4|-|hydroxy|-|3|-|iodo|phen|yl|)|prop|-|2|-|en|oic acid
7217,138629535,3-cyano-3-(4-hydroxy-3-iodophenyl)prop-2-enoic acid,3|-|cyano|-|3|-|(|4|-|hydroxy|-|3|-|iodo|phen|yl|)|prop|-|2|-|en|oic acid
7218,138653660,"2-chloro-3-(2,3,4,5,6-pentafluorophenyl)cyclopropane-1-carboxylic acid","2|-|chloro|-|3|-|(|2|,|3|,|4|,|5|,|6|-|penta|fluoro|phen|yl|)|cyclo|prop|ane|-|1|-|carboxylic acid"
7219,138653674,"(3R)-2,2-dichloro-3-(3,4-dichlorophenyl)cyclopropane-1-carboxylic acid","(|3|R)|-|2|,|2|-|di|chloro|-|3|-|(|3|,|4|-|di|chloro|phen|yl|)|cyclo|prop|ane|-|1|-|carboxylic acid"
7220,138664164,2-[1-(2-methoxyphenyl)cyclobutyl]-2-oxoacetic acid,2|-|[|1|-|(|2|-|meth|oxy|phen|yl|)|cyclo|but|yl|]|-|2|-|oxo|acet|ic acid
7221,138664174,3-(2-methoxyphenyl)-3-methyl-2-oxobutanoic acid,3|-|(|2|-|meth|oxy|phen|yl|)|-|3|-|meth|yl|-|2|-|oxo|but|an|oic acid
7222,138664773,2-[1-(2-methoxyphenyl)cyclopropyl]-2-oxoacetic acid,2|-|[|1|-|(|2|-|meth|oxy|phen|yl|)|cyclo|prop|yl|]|-|2|-|oxo|acet|ic acid
7223,138673139,"(5-chloro-2-oxo-1,3-benzoxathiol-6-yl)methyl hydrogen carbonate","(|5|-|chloro|-|2|-|oxo|-|1|,|3|-|benzoxathiol-|6|-|yl|)|meth|yl| |hydrogen| |carbonate"
7224,138684142,2-(4-bromo-2-fluorophenoxy)-3-fluoropropanoic acid,2|-|(|4|-|bromo|-|2|-|fluoro|phen|oxy|)|-|3|-|fluoro|prop|an|oic acid
7225,138684178,2-(4-bromo-2-fluorophenoxy)-4-fluorobutanoic acid,2|-|(|4|-|bromo|-|2|-|fluoro|phen|oxy|)|-|4|-|fluoro|but|an|oic acid
7226,138684179,(2R)-2-(4-chlorophenoxy)-3-fluoropropanoic acid,(|2|R|)|-|2|-|(|4|-|chloro|phen|oxy|)|-|3|-|fluoro|prop|an|oic acid
7227,138684181,2-(4-chlorophenoxy)-3-fluoropropanoic acid,2|-|(|4|-|chloro|phen|oxy|)|-|3|-|fluoro|prop|an|oic acid
7228,138684227,2-(4-chloro-2-fluorophenoxy)-3-fluoropropanoic acid,2|-|(|4|-|chloro|-|2|-|fluoro|phen|oxy|)|-|3|-|fluoro|prop|an|oic acid
7229,138687037,(2S)-2-[4-chloro-2-[(E)-2-fluoroethenyl]phenoxy]propanoic acid,(|2|S)|-|2|-|[|4|-|chloro|-|2|-|[|(|E|)|-|2|-|fluoro|eth|en|yl|]|phen|oxy|]|prop|an|oic acid
7230,138687040,2-[4-chloro-2-[(E)-2-fluoroethenyl]phenoxy]propanoic acid,2|-|[|4|-|chloro|-|2|-|[|(|E|)|-|2|-|fluoro|eth|en|yl|]|phen|oxy|]|prop|an|oic acid
7231,138687602,"3,3-dichloro-2-(3,5-dichlorophenyl)prop-2-enoic acid","3|,|3|-|di|chloro|-|2|-|(|3|,|5|-|di|chloro|phen|yl|)|prop|-|2|-|en|oic acid"
7232,138696299,2-ethyl-1-methyl-2-phenylcyclopropane-1-carboxylic acid,2|-|eth|yl|-|1|-|meth|yl|-|2|-|phen|yl|cyclo|prop|ane|-|1|-|carboxylic acid
7233,138720228,3-(1-iodoazetidin-3-yl)propanoic acid,3|-|(|1|-|iodo|az|etidin|-|3|-|yl|)|prop|an|oic acid
7234,138723600,2-(3-nitrosophenyl)sulfanylacetic acid,2|-|(|3|-|nitrosophen|yl|)|sulfan|yl|acet|ic acid
7235,138731958,"2-[(4,4-difluoropyrrolidin-2-yl)methoxy]acetic acid","2|-|[|(|4|,|4|-|di|fluoro|pyrrolidin|-|2|-|yl|)|meth|oxy|]|acet|ic acid"
7236,138732380,"3-(1,1-dihydroxy-1,4-thiazinan-4-yl)propanoic acid","3|-|(|1|,|1|-|di|hydroxy|-|1|,|4|-|th|i|azinan|-|4|-|yl|)|prop|an|oic acid"
7237,138740176,(3S)-3-(2-fluoro-4-hydroxyphenyl)hex-4-ynoic acid,(|3|S)|-|3|-|(|2|-|fluoro|-|4|-|hydroxy|phen|yl|)|hex|-|4|-|yn|oic acid
7238,138740194,3-phenylhex-4-ynoic acid,3|-|phen|yl|hex|-|4|-|yn|oic acid
7239,138749475,4-(1-fluorocyclopentyl)butanoic acid,4|-|(|1|-|fluoro|cyclo|pent|yl|)|but|an|oic acid
7240,138753389,"5,5-dichloro-2-oxohexanoate","5|,|5|-|di|chloro|-|2|-|oxo|hex|an|oate"
7241,138753397,5-chloro-2-oxohexanoate,5|-|chloro|-|2|-|oxo|hex|an|oate
7242,138857927,(2R)-2-fluoro-2-hydroxy-3-phenylpropanoic acid,(|2|R|)|-|2|-|fluoro|-|2|-|hydroxy|-|3|-|phen|yl|prop|an|oic acid
7243,138961427,"(E)-3-(4,6-dihydroxycyclohexa-2,4-dien-1-yl)prop-2-enoic acid","(|E|)|-|3|-|(|4|,|6|-|di|hydroxy|cyclo|hex|a|-|2|,|4|-|di|en|-|1|-|yl|)|prop|-|2|-|en|oic acid"
7244,138964494,"3-(5-methylcyclohexa-1,4-dien-1-yl)propanoic acid","3|-|(|5|-|meth|yl|cyclo|hex|a|-|1|,|4|-|di|en|-|1|-|yl|)|prop|an|oic acid"
7245,138967692,"2-(2,3-dihydro-1H-inden-2-yloxy)-2-oxoacetic acid","2|-|(|2|,|3|-|di|hydro|-|1H|-|inden|-|2|-|yl|oxy|)|-|2|-|oxo|acet|ic acid"
7246,138984241,3-[(1S)-cyclohex-2-en-1-yl]sulfanylpropanoic acid,3|-|[|(|1S)|-|cyclo|hex|-|2|-|en|-|1|-|yl|]|sulfan|yl|prop|an|oic acid
7247,138986902,(2R)-2-(dideuterioamino)-3-(4-hydroxyphenyl)propanoic acid,(|2|R|)|-|2|-|(|di|deuterio|amino|)|-|3|-|(|4|-|hydroxy|phen|yl|)|prop|an|oic acid
7248,139234948,2-[(3R)-1-methyl-3-phenylaziridin-2-yl]-2-oxoacetic acid,2|-|[|(|3R)|-|1|-|meth|yl|-|3|-|phen|yl|aziridin|-|2|-|yl|]|-|2|-|oxo|acet|ic acid
7249,139243413,2-hydroxy-3-(3-hydroxyphenyl)propanoate,2|-|hydroxy|-|3|-|(|3|-|hydroxy|phen|yl|)|prop|an|oate
7250,139243414,2-hydroxy-3-(2-hydroxyphenyl)propanoate,2|-|hydroxy|-|3|-|(|2|-|hydroxy|phen|yl|)|prop|an|oate
7251,139243421,3-[(E)-2-carboxyethenyl]-5-hydroxyphenolate,3|-|[|(|E|)|-|2|-|carboxy|eth|en|yl|]|-|5|-|hydroxy|phen|ol|ate
7252,139243428,"3-(2,4-dihydroxyphenyl)-2-hydroxypropanoate","3|-|(|2|,|4|-|di|hydroxy|phen|yl|)|-|2|-|hydroxy|prop|an|oate"
7253,139243429,"3-(2,4-dihydroxyphenyl)-2-hydroxypropanoic acid","3|-|(|2|,|4|-|di|hydroxy|phen|yl|)|-|2|-|hydroxy|prop|an|oic acid"
7254,139243442,"3-(3,4-dihydroxyphenyl)-3-hydroxypropanoate","3|-|(|3|,|4|-|di|hydroxy|phen|yl|)|-|3|-|hydroxy|prop|an|oate"
7255,139307190,"(2S,3R)-3-hydroxy-2-(6-methylcyclohexa-2,4-dien-1-yl)butanoic acid","(|2|S|,|3R)|-|3|-|hydroxy|-|2|-|(|6|-|meth|yl|cyclo|hex|a|-|2|,|4|-|di|en|-|1|-|yl|)|but|an|oic acid"
7256,139347651,2-methoxy-3-(1-methylpyrazol-4-yl)propanoic acid,2|-|meth|oxy|-|3|-|(|1|-|meth|yl|pyraz|ol|-|4|-|yl|)|prop|an|oic acid
7257,139347659,2-methoxy-3-(1-methylpyrazol-3-yl)propanoic acid,2|-|meth|oxy|-|3|-|(|1|-|meth|yl|pyraz|ol|-|3|-|yl|)|prop|an|oic acid
7258,139349709,(E)-3-(2-methoxypyridin-4-yl)but-2-enoic acid,(|E|)|-|3|-|(|2|-|meth|oxy|pyridin|-|4|-|yl|)|but|-|2|-|en|oic acid
7259,139350226,"(E)-3-(2,6-dichloropyridin-4-yl)prop-2-enoic acid","(|E|)|-|3|-|(|2|,|6|-|di|chloro|pyridin|-|4|-|yl|)|prop|-|2|-|en|oic acid"
7260,139356881,"(E)-3-(3,5-difluoro-4-propylphenyl)prop-2-enoic acid","(|E|)|-|3|-|(|3|,|5|-|di|fluoro|-|4|-|prop|yl|phen|yl|)|prop|-|2|-|en|oic acid"
7261,139356945,"(E)-3-(4-ethyl-3,5-difluorophenyl)prop-2-enoic acid","(|E|)|-|3|-|(|4|-|eth|yl|-|3|,|5|-|di|fluoro|phen|yl|)|prop|-|2|-|en|oic acid"
7262,139364259,"2-methoxy-3-(1,3-thiazol-4-yl)propanoic acid","2|-|meth|oxy|-|3|-|(|1|,|3|-|th|i|azol|-|4|-|yl|)|prop|an|oic acid"
7263,139370839,2-hex-1-en-4-yn-2-yloxy-2-oxoacetic acid,2|-|hex|-|1|-|en|-|4|-|yn|-|2|-|yl|oxy|-|2|-|oxo|acet|ic acid
7264,139371050,2-hex-5-yn-2-yloxy-2-oxoacetic acid,2|-|hex|-|5|-|yn|-|2|-|yl|oxy|-|2|-|oxo|acet|ic acid
7265,139385904,3-(4-chloro-5-methylpyridin-2-yl)oxypropanoic acid,3|-|(|4|-|chloro|-|5|-|meth|yl|pyridin|-|2|-|yl|)|oxy|prop|an|oic acid
7266,139393982,2-(2-hydroperoxyphenoxy)acetic acid,2|-|(|2|-|hydro|peroxy|phen|oxy|)|acet|ic acid
7267,139396822,"2,2-dichloro-2-phenylsulfanylacetic acid","2|,|2|-|di|chloro|-|2|-|phen|yl|sulfan|yl|acet|ic acid"
7268,139396823,2-[dichloro(phenyl)-lambda4-sulfanyl]acetic acid,2|-|[|di|chloro|(|phen|yl|)|-|lambda|4|-|sulfan|yl|]|acet|ic acid
7269,139396904,"2,2-dimethoxy-2-phenylsulfanylacetic acid","2|,|2|-|di|meth|oxy|-|2|-|phen|yl|sulfan|yl|acet|ic acid"
7270,139396905,2-[dimethoxy(phenyl)-lambda4-sulfanyl]acetic acid,2|-|[|di|meth|oxy|(|phen|yl|)|-|lambda|4|-|sulfan|yl|]|acet|ic acid
7271,139406925,(2Z)-2-benzylidene-4-methylpentanoic acid,(|2|Z)|-|2|-|benz|ylidene|-|4|-|meth|yl|pent|an|oic acid
7272,139410665,3-(azepin-1-yl)propanoic acid,3|-|(|azep|in|-|1|-|yl|)|prop|an|oic acid
7273,139453551,"3-(4-hydroxy-2,3-dimethoxyphenyl)propanoic acid","3|-|(|4|-|hydroxy|-|2|,|3|-|di|meth|oxy|phen|yl|)|prop|an|oic acid"
7274,139468966,(2R)-2-(1-acetylpiperidin-4-yl)cyclopropane-1-carboxylic acid,(|2|R|)|-|2|-|(|1|-|acetyl|piperidin|-|4|-|yl|)|cyclo|prop|ane|-|1|-|carboxylic acid
7275,139492403,2-(3-methyl-3-bicyclo[3.3.1]nonanyl)acetic acid,2|-|(|3|-|meth|yl|-|3|-|bicyclo|[|3.3|.1|]|non|an|yl|)|acet|ic acid
7276,139596618,"2-(N-acetyl-2,6-dimethylanilino)propanoic acid","2|-|(|N|-|acet|yl|-|2|,|6|-|di|meth|yl|anilino|)|prop|an|oic acid"
7277,139619328,3-(4-phosphorosophenyl)propanoic acid,3|-|(|4|-|pho|s|phorosophen|yl|)|prop|an|oic acid
7278,139626641,(2R)-2-hydroxy-4-(3-methoxyphenyl)butanoic acid,(|2|R|)|-|2|-|hydroxy|-|4|-|(|3|-|meth|oxy|phen|yl|)|but|an|oic acid
7279,139627419,2-cyano-3-(4-hydroxy-3-methoxyphenyl)pent-2-enoic acid,2|-|cyano|-|3|-|(|4|-|hydroxy|-|3|-|meth|oxy|phen|yl|)|pent|-|2|-|en|oic acid
7280,139628498,2-(1-sulfanylinden-1-yl)acetic acid,2|-|(|1|-|sulfan|yl|inden|-|1|-|yl|)|acet|ic acid
7281,139643074,"2-(4-hydroxy-3,5-dimethylanilino)-2-oxoacetic acid","2|-|(|4|-|hydroxy|-|3|,|5|-|di|meth|yl|anilino|)|-|2|-|oxo|acet|ic acid"
7282,139651208,3-(4-ethoxyphenyl)-2-methoxyprop-2-enoic acid,3|-|(|4|-|eth|oxy|phen|yl|)|-|2|-|meth|oxy|prop|-|2|-|en|oic acid
7283,139651215,"3-(3,4-dimethylphenyl)-2-ethoxyprop-2-enoic acid","3|-|(|3|,|4|-|di|meth|yl|phen|yl|)|-|2|-|eth|oxy|prop|-|2|-|en|oic acid"
7284,139651231,3-(4-acetylphenyl)-2-ethoxyprop-2-enoic acid,3|-|(|4|-|acet|yl|phen|yl|)|-|2|-|eth|oxy|prop|-|2|-|en|oic acid
7285,139651233,"3-(3,4-dimethylphenyl)-2-methoxyprop-2-enoic acid","3|-|(|3|,|4|-|di|meth|yl|phen|yl|)|-|2|-|meth|oxy|prop|-|2|-|en|oic acid"
7286,139651247,3-(4-acetylphenyl)-2-methoxyprop-2-enoic acid,3|-|(|4|-|acet|yl|phen|yl|)|-|2|-|meth|oxy|prop|-|2|-|en|oic acid
7287,139651284,2-ethoxy-3-(4-ethoxyphenyl)prop-2-enoic acid,2|-|eth|oxy|-|3|-|(|4|-|eth|oxy|phen|yl|)|prop|-|2|-|en|oic acid
7288,139651376,2-methoxy-3-[4-(2-methylpropyl)phenyl]prop-2-enoic acid,2|-|meth|oxy|-|3|-|[|4|-|(|2|-|meth|yl|prop|yl|)|phen|yl|]|prop|-|2|-|en|oic acid
7289,139651390,3-(4-ethylphenyl)-2-methoxyprop-2-enoic acid,3|-|(|4|-|eth|yl|phen|yl|)|-|2|-|meth|oxy|prop|-|2|-|en|oic acid
7290,139651424,2-ethoxy-3-(4-ethylphenyl)prop-2-enoic acid,2|-|eth|oxy|-|3|-|(|4|-|eth|yl|phen|yl|)|prop|-|2|-|en|oic acid
7291,139651438,"2-methoxy-3-(2,4,5-trimethylphenyl)prop-2-enoic acid","2|-|meth|oxy|-|3|-|(|2|,|4|,|5|-|tri|meth|yl|phen|yl|)|prop|-|2|-|en|oic acid"
7292,139651444,"2-ethoxy-3-(2,4,5-trimethylphenyl)prop-2-enoic acid","2|-|eth|oxy|-|3|-|(|2|,|4|,|5|-|tri|meth|yl|phen|yl|)|prop|-|2|-|en|oic acid"
7293,139653494,2-(3-ethenyl-2-methylphenoxy)-2-oxoacetic acid,2|-|(|3|-|eth|en|yl|-|2|-|meth|yl|phen|oxy|)|-|2|-|oxo|acet|ic acid
7294,139658561,"3-(2,4-dimethylphenyl)-2-hydroxyprop-2-enoic acid","3|-|(|2|,|4|-|di|meth|yl|phen|yl|)|-|2|-|hydroxy|prop|-|2|-|en|oic acid"
7295,139658562,"3-(2,4-dimethylphenyl)-2-oxobutanoic acid","3|-|(|2|,|4|-|di|meth|yl|phen|yl|)|-|2|-|oxo|but|an|oic acid"
7296,139667915,5-azido-4-fluoro-2-hydroxypentanoic acid,5|-|azido|-|4|-|fluoro|-|2|-|hydroxy|pent|an|oic acid
7297,139668931,[methyl(phenyl)phosphoryl] hydrogen carbonate,[|meth|yl|(|phen|yl|)|pho|s|phoryl|]| |hydrogen| |carbonate
7298,139669016,2-but-1-enoxy-2-oxoacetic acid,2|-|but|-|1|-|en|oxy|-|2|-|oxo|acet|ic acid
7299,139669762,"(2R)-3,3-difluoro-2-(4-hydroxyphenyl)propanoic acid","(|2|R|)|-|3|,|3|-|di|fluoro|-|2|-|(|4|-|hydroxy|phen|yl|)|prop|an|oic acid"
7300,139670573,propyl 3-(4-hydroxyphenyl)-2-oxopropanoate,prop|yl| |3|-|(|4|-|hydroxy|phen|yl|)|-|2|-|oxo|prop|an|oate
7301,139673613,2-hydroperoxy-2-(4-hydroxyphenyl)acetic acid,2|-|hydro|peroxy|-|2|-|(|4|-|hydroxy|phen|yl|)|acet|ic acid
7302,139674037,(2S)-2-[benzyl(nitroso)amino]propanoic acid,(|2|S)|-|2|-|[|benz|yl|(|nitroso)|amino|]|prop|an|oic acid
7303,139681074,1-(4-hydroxyphenyl)ethyl 2-oxopropanoate,1|-|(|4|-|hydroxy|phen|yl|)|eth|yl| |2|-|oxo|prop|an|oate
7304,139683508,2-(4-acetamido-2-fluorophenoxy)acetic acid,2|-|(|4|-|acet|a|mido|-|2|-|fluoro|phen|oxy|)|acet|ic acid
7305,139684045,"4,5-dihydro-1-benzothiophene-5-carboxylic acid","4|,|5|-|di|hydro|-|1|-|benzo|thio|phene|-|5|-|carboxylic acid"
7306,139688026,"(2R,3S)-3-(2,6-difluorophenyl)oxirane-2-carboxylic acid","(|2|R|,|3S)|-|3|-|(|2|,|6|-|di|fluoro|phen|yl|)|oxirane|-|2|-|carboxylic acid"
7307,139702361,(3S)-4-chloro-3-(3-chlorophenyl)butanoic acid,(|3|S)|-|4|-|chloro|-|3|-|(|3|-|chloro|phen|yl|)|but|an|oic acid
7308,139712027,"6-hydroxy-2,7-dimethyl-3,4-dihydrochromene-2-carboxylic acid","6|-|hydroxy|-|2|,|7|-|di|meth|yl|-|3|,|4|-|di|hydro|chro|men|e|-|2|-|carboxylic acid"
7309,139720680,4-(1-methylcyclohexyl)butanoic acid,4|-|(|1|-|meth|yl|cyclo|hex|yl|)|but|an|oic acid
7310,139750029,"(2R,3S)-3-azido-2-hydroxy-3-phenylpropanoic acid","(|2|R|,|3S)|-|3|-|azido|-|2|-|hydroxy|-|3|-|phen|yl|prop|an|oic acid"
7311,139751543,2-(2-bromoethoxy)-2-oxoacetic acid,2|-|(|2|-|bromo|eth|oxy|)|-|2|-|oxo|acet|ic acid
7312,139753000,(2E)-2-[(2-chloro-4-methylphenyl)methylidene]butanoic acid,(|2|E|)|-|2|-|[|(|2|-|chloro|-|4|-|meth|yl|phen|yl|)|meth|yl|idene|]|but|an|oic acid
7313,139765769,"2-(4-hydroxy-6-methylidenecyclohexa-2,4-dien-1-yl)acetic acid","2|-|(|4|-|hydroxy|-|6|-|meth|yl|idene|cyclo|hex|a|-|2|,|4|-|di|en|-|1|-|yl|)|acet|ic acid"
7314,139766246,"2-(hydroxyamino)-3-(4-hydroxycyclohexa-2,4-dien-1-yl)propanoic acid","2|-|(|hydroxy|amino|)|-|3|-|(|4|-|hydroxy|cyclo|hex|a|-|2|,|4|-|di|en|-|1|-|yl|)|prop|an|oic acid"
7315,139777462,"(2S)-3,3,3-trifluoro-2-(4-methoxyphenyl)propanoic acid","(|2|S)|-|3|,|3|,|3|-|tri|fluoro|-|2|-|(|4|-|meth|oxy|phen|yl|)|prop|an|oic acid"
7316,139780524,(E)-3-hydroxy-2-methoxy-3-(4-methoxyphenyl)prop-2-enoic acid,(|E|)|-|3|-|hydroxy|-|2|-|meth|oxy|-|3|-|(|4|-|meth|oxy|phen|yl|)|prop|-|2|-|en|oic acid
7317,139789471,3-(4-hydroxyphenyl)pent-3-enoic acid,3|-|(|4|-|hydroxy|phen|yl|)|pent|-|3|-|en|oic acid
7318,139795812,2-methoxy-3-(2-methylphenyl)but-2-enoic acid,2|-|meth|oxy|-|3|-|(|2|-|meth|yl|phen|yl|)|but|-|2|-|en|oic acid
7319,139806477,"2-(4-chloro-2,5-dimethylphenoxy)propanoic acid","2|-|(|4|-|chloro|-|2|,|5|-|di|meth|yl|phen|oxy|)|prop|an|oic acid"
7320,139807637,"2-(1-bromo-3,4-dihydroisochromen-1-yl)acetic acid","2|-|(|1|-|bromo|-|3|,|4|-|di|hydroisochro|men|-|1|-|yl|)|acet|ic acid"
7321,139810723,2-[methoxymethyl(1-phenylethenyl)amino]-2-oxoacetic acid,2|-|[|meth|oxy|meth|yl|(|1|-|phen|yl|eth|en|yl|)|amino|]|-|2|-|oxo|acet|ic acid
7322,139826260,2-bromo-3-[2-(chloromethyl)phenyl]propanoic acid,2|-|bromo|-|3|-|[|2|-|(|chloro|meth|yl|)|phen|yl|]|prop|an|oic acid
7323,139826279,2-sulfanyl-3-[2-(sulfanylmethyl)phenyl]propanoic acid,2|-|sulfan|yl|-|3|-|[|2|-|(|sulfan|yl|meth|yl|)|phen|yl|]|prop|an|oic acid
7324,139828815,3-(4-hydroxy-2-methoxyphenyl)prop-2-ynoic acid,3|-|(|4|-|hydroxy|-|2|-|meth|oxy|phen|yl|)|prop|-|2|-|yn|oic acid
7325,139830308,2-cyclohexylpropan-2-yl hydrogen carbonate,2|-|cyclo|hex|yl|prop|an|-|2|-|yl| |hydrogen| |carbonate
7326,139840045,3-hydroxy-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoic acid,3|-|hydroxy|-|3|-|(|4|-|hydroxy|-|3|-|meth|oxy|phen|yl|)|prop|-|2|-|en|oic acid
7327,139840529,"2-(4-hydroxy-2,3,6-trimethylphenoxy)acetic acid","2|-|(|4|-|hydroxy|-|2|,|3|,|6|-|tri|meth|yl|phen|oxy|)|acet|ic acid"
7328,139843445,"2-(3,4-dichloro-2-fluorophenoxy)-2-oxoacetic acid","2|-|(|3|,|4|-|di|chloro|-|2|-|fluoro|phen|oxy|)|-|2|-|oxo|acet|ic acid"
7329,139843446,2-(3-chloro-2-fluorophenoxy)-2-oxoacetic acid,2|-|(|3|-|chloro|-|2|-|fluoro|phen|oxy|)|-|2|-|oxo|acet|ic acid
7330,139843447,"2-oxo-2-(3,4,5-trichloro-2-fluorophenoxy)acetic acid","2|-|oxo|-|2|-|(|3|,|4|,|5|-|tri|chloro|-|2|-|fluoro|phen|oxy|)|acet|ic acid"
7331,139843448,"2-oxo-2-(2,3,4,5-tetrachloro-6-fluorophenoxy)acetic acid","2|-|oxo|-|2|-|(|2|,|3|,|4|,|5|-|tetra|chloro|-|6|-|fluoro|phen|oxy|)|acet|ic acid"
7332,139845928,2-[(4-methylcyclohexylidene)amino]acetic acid,2|-|[|(|4|-|meth|yl|cyclo|hex|yl|idene|)|amino|]|acet|ic acid
7333,139891661,(2E)-2-[(4-hydroxyphenyl)methoxyimino]acetic acid,(|2|E|)|-|2|-|[|(|4|-|hydroxy|phen|yl|)|meth|oxy|imino|]|acet|ic acid
7334,139891810,"2-oxo-3-(1,2-thiazol-3-yl)propanoic acid","2|-|oxo|-|3|-|(|1|,|2|-|th|i|azol|-|3|-|yl|)|prop|an|oic acid"
7335,139891811,2-oxo-3-pyrazol-1-ylpropanoic acid,2|-|oxo|-|3|-|pyraz|ol|-|1|-|yl|prop|an|oic acid
7336,139891814,"3-(1,2-oxazol-5-yl)-2-oxopropanoic acid","3|-|(|1|,|2|-|oxaz|ol|-|5|-|yl|)|-|2|-|oxo|prop|an|oic acid"
7337,139891815,"2-oxo-3-(1,2-thiazol-5-yl)propanoic acid","2|-|oxo|-|3|-|(|1|,|2|-|th|i|azol|-|5|-|yl|)|prop|an|oic acid"
7338,139891817,"3-(1,3-oxazol-5-yl)-2-oxopropanoic acid","3|-|(|1|,|3|-|oxaz|ol|-|5|-|yl|)|-|2|-|oxo|prop|an|oic acid"
7339,139891818,"3-(1,2-oxazol-3-yl)-2-oxopropanoic acid","3|-|(|1|,|2|-|oxaz|ol|-|3|-|yl|)|-|2|-|oxo|prop|an|oic acid"
7340,139891819,2-oxo-3-(1H-pyrrol-2-yl)propanoic acid,2|-|oxo|-|3|-|(|1|H|-|pyrrol|-|2|-|yl|)|prop|an|oic acid
7341,139891820,"3-(1,3-oxazol-4-yl)-2-oxopropanoic acid","3|-|(|1|,|3|-|oxaz|ol|-|4|-|yl|)|-|2|-|oxo|prop|an|oic acid"
7342,139891821,"2-oxo-3-(1,2-thiazol-4-yl)propanoic acid","2|-|oxo|-|3|-|(|1|,|2|-|th|i|azol|-|4|-|yl|)|prop|an|oic acid"
7343,139891822,2-oxo-3-pyrrol-1-ylpropanoic acid,2|-|oxo|-|3|-|pyrrol|-|1|-|yl|prop|an|oic acid
7344,139891823,2-oxo-3-(1H-pyrazol-4-yl)propanoic acid,2|-|oxo|-|3|-|(|1|H|-|pyraz|ol|-|4|-|yl|)|prop|an|oic acid
7345,139896316,"6-(chloromethyl)-5,6,7,8-tetrahydronaphthalene-2-carboxylic acid","6|-|(|chloro|meth|yl|)|-|5|,|6|,|7|,|8|-|tetrahydron|aphthalen|e|-|2|-|carboxylic acid"
7346,139896445,3-[methyl(pyrrolidin-1-yl)amino]propanoic acid,3|-|[|meth|yl|(|pyrrolidin|-|1|-|yl|)|amino|]|prop|an|oic acid
7347,139900282,2-cyclohexylethenyl hydrogen carbonate,2|-|cyclo|hex|yl|eth|en|yl| |hydrogen| |carbonate
7348,139900295,2-(2-cyclohexylethenoxy)-2-oxoacetic acid,2|-|(|2|-|cyclo|hex|yl|eth|en|oxy|)|-|2|-|oxo|acet|ic acid
7349,139900299,"2-(3,3-dimethylbut-1-enoxy)-2-oxoacetic acid","2|-|(|3|,|3|-|di|meth|yl|but|-|1|-|en|oxy|)|-|2|-|oxo|acet|ic acid"
7350,139900301,2-(3-methylbut-1-enoxy)-2-oxoacetic acid,2|-|(|3|-|meth|yl|but|-|1|-|en|oxy|)|-|2|-|oxo|acet|ic acid
